"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"617","17250221","Gm15755","102636986","predicted gene 15755",-0.328586843307377,3.89781286893878,-1.67404481169784,0.115327133475726,0.647837789371111,-4.90789033192224
"618","17250249","Nlrp3","216799","NLR family, pyrin domain containing 3",-0.0871150452494938,4.5348747113861,-0.463478568759593,0.649831125038316,0.93387548276694,-6.11024451180185
"619","17250507","Mir5100","100628625","microRNA 5100",-0.209437451338406,5.97571941343055,-1.35527784588428,0.19585401461011,0.72795055138325,-5.33340136839872
"620","17250530","Gm26534","102639276","predicted gene, 26534",0.0918840000543675,6.42525053225049,0.606561197827257,0.55342454398391,0.895373060493547,-6.03323278820121
"621","17250533","Map2k3","26397","mitogen-activated protein kinase kinase 3",-0.486198225178874,6.01509897776475,-3.60297088658654,0.00269821491475747,0.175530096494844,-1.51900796627398
"622","17250556","Tnfrsf13b","57916","tumor necrosis factor receptor superfamily, member 13b",0.157676179136512,4.60753487839187,0.806105102915702,0.433070872112691,0.842562103056519,-5.8935534800928
"623","17250740","Snord49b","100217426","small nucleolar RNA, C/D box 49B",0.0598935003140308,10.3461448516414,0.355573206483975,0.727227112482518,0.94698744338831,-6.15507606068124
"624","17250839","Pmp22","18858","peripheral myelin protein 22",0.0587750017458788,7.64246778347545,0.434967420480667,0.669924234110643,0.93387548276694,-6.12320974331331
"625","17250855","9630013K17Rik","78883","RIKEN cDNA 9630013K17 gene",0.151052276396869,4.84237225877948,0.869418378794786,0.398636618639169,0.829535249137638,-5.84168016890558
"626","17250867","Gm12290","102632078","predicted gene 12290",-0.0724583563399581,3.77007780939836,-0.346799645366108,0.733672090914472,0.947461371413691,-6.15821232866147
"627","17250871","Hs3st3a1","15478","heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1",0.153654913767726,5.47604948970782,0.748528029538763,0.465987897323572,0.855107774267674,-5.93761533271827
"628","17250938","Tmem220","338369","transmembrane protein 220",0.265075951389447,5.11998638027206,1.71030797236471,0.108291015186257,0.641133158451478,-4.85558035694034
"629","17250958","Myh3","17883","myosin, heavy polypeptide 3, skeletal muscle, embryonic",0.0790341837416442,4.54840116887881,0.493893892579598,0.62870236776756,0.92930482258574,-6.09553439349591
"630","17251001","Myh2","17882","myosin, heavy polypeptide 2, skeletal muscle, adult",0.0661636827765779,5.3570931854285,0.341535630482215,0.737549006392862,0.947461371413691,-6.16005707276952
"631","17251046","Myh1","17879","myosin, heavy polypeptide 1, skeletal muscle, adult",0.553396463724777,4.2206776604166,2.90895718252978,0.0110077047797024,0.310389201422443,-2.82555079441503
"632","17251091","Myh4","17884","myosin, heavy polypeptide 4, skeletal muscle",0.331669230943923,3.95127460529878,2.03420664972006,0.060447465590329,0.544572580979942,-4.35829613167637
"633","17251179","Myh13","544791","myosin, heavy polypeptide 13, skeletal muscle",-0.0875173017244135,4.29618365320328,-0.433340904856857,0.671078616387156,0.93387548276694,-6.12392525461581
"634","17251264","Dhrs7c","68460","dehydrogenase/reductase (SDR family) member 7C",-0.101208909140966,4.96400932628185,-0.664806145560461,0.516501832004118,0.878545191856971,-5.99627741923521
"635","17251328","Pik3r6","104709","phosphoinositide-3-kinase regulatory subunit 5",0.124843386970766,5.98644814114468,0.760679879817581,0.458915099536431,0.851837239361401,-5.92856571061603
"636","17251423","Rnf222","320040","ring finger protein 222",-0.213183533440315,4.1992809412514,-0.968664280903013,0.348430930865595,0.803232251410607,-5.75334099031415
"637","17251430","Rpl26","19941","ribosomal protein L26",-0.0632710053610568,5.84521580291134,-0.375510413670532,0.712661162899316,0.943262742224179,-6.14766322508995
"638","17251514","Snord118","100216530","small nucleolar RNA, C/D box 118",0.133220986121534,5.71266077231817,0.910464129295566,0.377312175563468,0.816944290719479,-5.80617197931526
"639","17251527","Per1","18626","period circadian clock 1",-0.449517307766538,9.02913018553614,-3.55087934167643,0.00299896666112624,0.185224837802137,-1.61779601068982
"640","17251659","Trp53","22059","transformation related protein 53",-0.0946801588132882,7.45764190547728,-0.721972733130643,0.481674917804322,0.860636573983207,-5.95692202875988
"641","17251744","G630025P09Rik","74341","RIKEN cDNA G630025P09 gene",-0.0130029130237919,4.85951362530153,-0.0548047203800372,0.957034310249218,0.991954051297923,-6.21815475399858
"642","17251816","Ybx2","53422","Y box protein 2",0.193579693251055,5.37103017117185,1.27328450879448,0.222747153494104,0.747606832819708,-5.43192257401564
"643","17251829","Cldn7","53624","claudin 7",0.112771818181636,4.8104243089239,0.70088098949812,0.494357926548528,0.868325104727023,-5.97179480305478
"644","17251933","Asgr1","11889","asialoglycoprotein receptor 1",0.131220611232914,4.52802239337109,0.608811846217731,0.551971616785863,0.894498502505061,-6.03186431844255
"645","17251947","Asgr2","11890","asialoglycoprotein receptor 2",0.0430040311476416,4.78015596153835,0.273428512840524,0.788340220818333,0.957134058524693,-6.18141490917983
"646","17251959","Mgl2","216864","macrophage galactose N-acetyl-galactosamine specific lectin 2",-0.0213293647774417,5.15437081837162,-0.125409680610653,0.90190367890795,0.981622698537703,-6.21162662734756
"647","17251994","Slc16a11","216867","solute carrier family 16 (monocarboxylic acid transporters), member 11",-0.273416380570757,5.17508193132713,-1.569048002107,0.137975147115665,0.675930709955896,-5.05506634230649
"648","17252011","Mir195a","387190","microRNA 195a",0.272420844292697,4.26738217659299,1.39690037121204,0.183241832259944,0.720610788296262,-5.28158216015866
"649","17252157","4930544D05Rik","668433","RIKEN cDNA 4930544D05 gene",0.0192692261715939,5.23627269342957,0.118440623864776,0.907326964419663,0.981779540870213,-6.21249817584017
"650","17252256","Rpain","69723","RPA interacting protein",-0.0025613994466287,5.95582968805778,-0.0166452742493081,0.986944138567837,0.997244156329354,-6.21955436024347
"651","17252333","1700051A21Rik","73366","RIKEN cDNA 1700051A21 gene",-0.0759097990921296,5.15558807401373,-0.496756574209244,0.626730545434283,0.92930482258574,-6.09410335349004
"652","17252359","Ggt6","71522","gamma-glutamyltransferase 6",0.454550242096969,5.50606112836585,2.43292333093774,0.0282993146650503,0.437606694323246,-3.68597422766336
"653","17252557","Ncbp3","66874","nuclear cap binding subunit 3",-0.311242304855159,7.89888061712202,-2.4667052763245,0.0264944942625963,0.429990454124859,-3.62663320588369
"654","17252668","Trpv3","246788","transient receptor potential cation channel, subfamily V, member 3",0.236803975929775,5.27760479187734,1.28961310198794,0.217169573713236,0.740186270569852,-5.41268659422239
"655","17252706","Olfr376","258924","olfactory receptor 376",0.103512146947518,3.34875290089205,0.448036697439023,0.660680078333756,0.93387548276694,-6.11736585792675
"656","17252710","Olfr384","193053","olfactory receptor 384",0.215990974451799,2.84210229487631,0.574915954068442,0.574070371189052,0.906287541482365,-6.05196354799774
"657","17252712","Zfp735","76390","zinc finger protein 735",-0.312265300032148,2.23275936168273,-1.3371594625267,0.20155961751382,0.729936182773606,-5.35558290475721
"658","17252721","Olfr390","258344","olfactory receptor 390",0.18644182102193,4.24024101437944,0.891006167325726,0.387322733794444,0.822854786582451,-5.82318717764296
"659","17252726","Olfr397","258343","olfactory receptor 397",0.0729863531954287,2.19541857012288,0.375758831439377,0.712480385384723,0.943262742224179,-6.14756836009315
"660","17252730","Zfp616","327963","zinc finger protein 616",0.186088452421588,3.88250525349831,1.06343495068152,0.304797113059225,0.779333497415314,-5.66124138744915
"661","17252737","Olfr401","258701","olfactory receptor 401",-0.0555568431402733,4.26242653941805,-0.276410512277459,0.786093463107564,0.956701665192539,-6.18057762315046
"662","17252742","Olfr403","404316","olfactory receptor 403",-0.0390671367872066,3.41843702134538,-0.25121811478884,0.80513439087174,0.959499310959248,-6.18736820740733
"663","17252749","Olfr59","18359","olfactory receptor 59",-0.140632969875056,4.08457857909634,-0.499553604933269,0.624806786631878,0.92930482258574,-6.09269741958833
"664","17252756","Olfr412","258153","olfactory receptor 412",-0.495968318676385,4.41140171079407,-2.93412445852714,0.0104641407859143,0.305350059855648,-2.7788984518641
"665","17252845","Snord91a","100217469","small nucleolar RNA, C/D box 91A",-0.267591592312633,4.85256850154482,-1.14895208228577,0.268985999916699,0.764438472343797,-5.5718941544349
"666","17252880","Mir132","387150","microRNA 132",-0.0881364822259338,3.99745846078545,-0.492389430549648,0.629739820947619,0.92930482258574,-6.09628326386202
"667","17253175","Trarg1","237858","trafficking regulator of GLUT4 (SLC2A4) 1",-0.0758919172206003,5.56109152205471,-0.469395571057856,0.645695504093259,0.932649310332929,-6.10745373258636
"668","17253422","Dhrs13","70451","dehydrogenase/reductase (SDR family) member 13",-0.295143431024083,4.96636821104472,-1.66121789693445,0.117909361266419,0.652257602351907,-4.92621537283074
"669","17253448","Mir144","387162","microRNA 144",0.13883279077606,1.47256380600411,0.748430990241893,0.466044645711681,0.855107774267674,-5.93768705776582
"670","17253739","Gm11201","790910","predicted gene 11201",-0.13449654146413,5.80754636232981,-0.742095200561183,0.469758971449372,0.857853918869442,-5.94235146080347
"671","17253858","Atad5","237877","ATPase family, AAA domain containing 5",0.0484424195654158,5.47604320806905,0.308727006047835,0.761875118727467,0.952867924452154,-6.17092826799017
"672","17253996","Tmem98","103743","transmembrane protein 98",-0.226092141761812,7.17419393613297,-1.48226547439359,0.15945531400971,0.693823073084122,-5.1716487018726
"673","17254059","Ccl12","20293","chemokine (C-C motif) ligand 12",0.00571268887099752,4.75252884606562,0.0270211568221145,0.978807436884379,0.996268068353622,-6.21932176043692
"674","17254085","Gm11426","791422","predicted gene 11426",0.356288104139441,4.72660377693325,2.18643930052811,0.0454478578913676,0.510628988408244,-4.1083216515902
"675","17254121","Fndc8","78919","fibronectin type III domain containing 8",0.126963892442068,4.57542154939748,0.786035837965589,0.444372778876072,0.843339779266177,-5.90925152816252
"676","17254166","Slfn2","20556","schlafen 2",-0.0998593061460058,5.64752085148244,-0.596784711817057,0.559759796410685,0.898980638845548,-6.0391213498259
"677","17254176","Slfn4","20558","schlafen 4",0.0939315773681821,4.68316557581632,0.492732044239572,0.629503488866919,0.92930482258574,-6.0961129164296
"678","17254188","Slfn3","20557","schlafen 3",-0.0362107939473173,4.29771562942915,-0.161461048895665,0.873935498254713,0.977000852779247,-6.20632490347531
"679","17254194","AI662270","100043636","expressed sequence AI662270",0.0545138994070449,4.30907287383289,0.333776955331581,0.743276676349492,0.949637756763388,-6.16272544749268
"680","17254295","Wfdc18","14038","WAP four-disulfide core domain 18",0.0460047714231067,6.21671459365162,0.224215725893916,0.825685819712907,0.965583397599069,-6.19393271516691
"681","17254300","Wfdc21","66107","WAP four-disulfide core domain 21",0.107228273440903,4.06476978905859,0.648377041981659,0.526772211289909,0.882198746382301,-6.00702474290982
"682","17254458","Lhx1os","78365","LIM homeobox 1, opposite strand",-0.0443389595694015,4.11175716764692,-0.290529313626384,0.775482823816243,0.956580626183381,-6.17649144007269
"683","17254522","1700125H20Rik","73634","RIKEN cDNA 1700125H20 gene",0.174244108622827,4.67944552088453,0.927933306967886,0.368476169366469,0.808842894250883,-5.79061792182716
"684","17254591","Tbx2","21385","T-box 2",0.271087446132409,5.28078472960105,2.07791710628082,0.0557308439428331,0.534766427018375,-4.28747317461458
"685","17254679","Mir301","723834","microRNA 301",0.131123183721811,3.34120647504816,0.806140480581267,0.433051112783658,0.842562103056519,-5.8935254889884
"686","17254827","Supt4a","20922","SPT4A, DSIF elongation factor subunit",0.090699984768932,8.08538579211096,0.599420719371415,0.55804781691313,0.898591332478476,-6.03754258348706
"687","17254838","Mir142","387160","microRNA 142",0.108898956605092,5.35631670885923,0.444079313950214,0.66347326878196,0.93387548276694,-6.11915314831238
"688","17255023","2210409E12Rik","72381","transcription elongation factor B (SIII), polypeptide 2 pseudogene",0.386541437532007,3.36297325565483,2.03905257794163,0.0599071008784965,0.544170741035441,-4.35048393275633
"689","17255026","Trim25","217069","tripartite motif-containing 25",-0.159092342733808,5.28426236592737,-0.929457363761141,0.367712090309954,0.808817237676333,-5.78924853338566
"690","17255089","4930405D11Rik","73922","RIKEN cDNA 4930405D11 gene",-0.154385571940051,3.16464676143871,-0.725885639991674,0.479343654786166,0.859583621855716,-5.9541177998238
"691","17255243","Mrpl27","94064","mitochondrial ribosomal protein L27",0.229644648858747,5.27679204992276,1.24392458209942,0.233060139546,0.750797175107987,-5.46601992597314
"692","17255348","Gm11513","102640343","predicted gene 11513",-0.0158535461998648,5.239596717395,-0.102263461448023,0.919933906148568,0.984371797607236,-6.21432959615341
"693","17255358","Dlx4os","320453","distal-less homeobox 4, opposite strand",0.322388995126394,4.55319955041892,1.94063208913693,0.0717929638027367,0.569300797648005,-4.50713531271307
"694","17255466","Gngt2","14710","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2",0.0102680970806412,5.29240319605726,0.0532166261271411,0.958278067455515,0.992425310914859,-6.21824280780638
"695","17255476","4833417C18Rik","73906","RIKEN cDNA 4833417C18 gene",-0.00596123193679787,5.65017844170551,-0.0387361580198853,0.969623583547796,0.995095401172787,-6.21892629896515
"696","17255565","Hoxb8","15416","homeobox B8",-0.00238517032985364,4.56392005087817,-0.0145276137194591,0.988605009568693,0.997637226027479,-6.21958825074339
"697","17255602","Mir10a","723893","microRNA 10a",0.0287357492878768,1.85588811304835,0.122062090327203,0.904508143133149,0.981622698537703,-6.2120514804779
"698","17255614","Hoxb2","103889","homeobox B2",0.0771104440337331,3.92956201793111,0.416625745784422,0.682991110843788,0.937118495722254,-6.13112694263222
"699","17255708","Scrn2","217140","secernin 2",0.0205957217503183,4.80415524937416,0.115593286761928,0.909544139058843,0.982123450915168,-6.21283995715469
"700","17255822","2410003L11Rik","69729","RIKEN cDNA 2410003L11 gene",-0.160993054494051,4.66630845299672,-0.972477394092398,0.346594231941325,0.801267134790032,-5.74977937278357
"701","17255907","Rpl19","19921","ribosomal protein L19",0.136931392781893,5.89657325318367,0.909659660531748,0.377722531345845,0.816944290719479,-5.80688193592573
"702","17255947","Mir5119","100628613","microRNA 5119",-0.354701783511279,4.46454347392092,-1.87335291881119,0.0811055900496259,0.592816391611811,-4.6116671354503
"703","17256069","Gsdma3","450219","gasdermin A3",-0.186573518795385,3.82463133128762,-0.904734872926667,0.380241263609922,0.818550273189738,-5.81121597485777
"704","17256101","Gsdma","57911","gasdermin A",-0.352764742604909,4.24758871088628,-1.65181682419305,0.119833595645017,0.656837210895969,-4.93958625243839
"705","17256242","Rara","19401","retinoic acid receptor, alpha",-0.111554826284128,6.31549470169647,-0.761995617057081,0.458153300642571,0.851837239361401,-5.92757780910239
"706","17256296","Gm11568","432600","predicted gene 11568",-0.368687608720309,2.25544131229132,-1.96926329006853,0.0681315948761932,0.563070585829914,-4.46200959646122
"707","17256306","Gm11559","100415785","predicted gene 11559",-0.216792154265358,3.2657761721368,-1.31548737854125,0.208559306202448,0.732540994420531,-5.38181128377469
"708","17256317","Gm11567","670533","predicted gene 11567",0.301291137999194,4.45871103644131,1.61793189271996,0.126996075030229,0.666288396770072,-4.98735406816468
"709","17256323","Krtap31-1","70831","keratin associated protein 31-1",-0.000666701818256232,3.81057344221722,-0.00277264973809521,0.997825144460548,0.999726553110305,-6.21969265609514
"710","17256328","Gm11565","670550","predicted gene 11565",0.285056727907652,4.10607971706791,1.23086805686766,0.237765009981079,0.751738894265343,-5.48097869500744
"711","17256332","Krtap31-2","432602","keratin associated protein 31-2",0.0510624986946402,3.98508566361424,0.316604480151297,0.756009413949029,0.951519875830936,-6.16841667885758
"712","17256336","Krtap9-5","435286","keratin associated protein 9-5",0.317840491795585,4.13741720512916,2.10823637054634,0.0526605154538366,0.52621715029601,-4.23788621388595
"713","17256338","Gm11571","102635562","predicted gene 11571",-0.0659432278245298,4.86994421886786,-0.385916163329324,0.705104135655029,0.941517036300852,-6.14363687853409
"714","17256362","Gm12348","102635937","predicted gene 12348",-0.0743864903610305,4.35675459388963,-0.484984162336666,0.634858118567238,0.930162628597779,-6.09993716924304
"715","17256440","Stat5a","20850","signal transducer and activator of transcription 5A",-0.179756429374242,5.73612497664906,-1.0605054754928,0.306083279842791,0.779985082746986,-5.66419862680512
"716","17256784","Tmem106a","217203","transmembrane protein 106A",0.0556509745195841,4.93012337568622,0.361221612524003,0.723089065707871,0.946060168335734,-6.15301621635594
"717","17256801","LOC666331","666331","uncharacterized LOC666331",0.183668001797725,5.21308149296277,1.05210990726078,0.309791302371763,0.781853647447348,-5.67263524591065
"718","17256823","Arl4d","80981","ADP-ribosylation factor-like 4D",-0.249108894312287,7.08536309141545,-1.75306512779125,0.100479313882877,0.62993162737094,-4.79296897056203
"719","17256862","Cfap97d1","75437","CFAP97 domain containing 1",-0.064955504990329,2.75109782980246,-0.406467580101071,0.690273714582247,0.938581812607767,-6.13536854284952
"720","17256870","Cd300lg","52685","CD300 molecule like family member G",-0.100589794361887,4.19891238311605,-0.552710351979004,0.588794932796828,0.913586565580275,-6.06453512249482
"721","17256959","Grn","14824","granulin",0.0816304246006716,8.8136019879314,0.595729225747525,0.560446080128978,0.899295967757871,-6.0397516504967
"722","17256975","Fzd2","57265","frizzled class receptor 2",0.124574835291616,5.32820831795637,0.769723991330562,0.45369449747147,0.849401166984867,-5.92174336681905
"723","17256979","Meioc","268491","meiosis specific with coiled-coil domain",-0.270130916707247,3.41939520375563,-1.09276826032726,0.292136770234617,0.772102976309323,-5.63124900629803
"724","17257035","Eftud2","20624","elongation factor Tu GTP binding domain containing 2",-0.057705126430208,5.75859832558838,-0.374562569477769,0.713351087857327,0.9433117359026,-6.14802461988789
"725","17257135","Arhgap27os3","653030","Rho GTPase activating protein 27, opposite strand 3",0.0855330598441215,5.18704923992972,0.528066906591516,0.605358624195904,0.925119080490521,-6.07793125441359
"726","17257150","C130046K22Rik","399609","RIKEN cDNA C130046K22 gene",-0.332396081589739,5.82492536053882,-2.08464109499717,0.0550360450944679,0.534393753907548,-4.27650824760692
"727","17257175","Crhr1","12921","corticotropin releasing hormone receptor 1",-0.0519810068243931,6.83734521317239,-0.356527828644411,0.726527130132716,0.94698744338831,-6.15473017053381
"728","17257221","Myl4","17896","myosin, light polypeptide 4",-0.182756737618631,6.10101344600039,-1.20491147498453,0.24733797769863,0.757702581776305,-5.51033854393668
"729","17257235","Itgb3","16416","integrin beta 3",-0.00732837917953244,5.62298340833092,-0.0510964702679675,0.959938696921115,0.992900794742926,-6.2183563284777
"730","17257579","Prr29","75573","proline rich 29",-0.232408794193874,5.52961002756141,-1.23723724769424,0.235460711262985,0.751738894265343,-5.47369738623311
"731","17257591","Snord104","100216537","small nucleolar RNA, C/D box 104",0.0361031915694863,8.56205748260311,0.202265632932101,0.842490568320701,0.970483506470506,-6.19872328189287
"732","17257599","Milr1","380732","mast cell immunoglobulin like receptor 1",0.0217180637307308,4.62422966487286,0.124694952085385,0.90245964912073,0.981622698537703,-6.21171829871673
"733","17257639","1810010H24Rik","69066","RIKEN cDNA 1810010H24 gene",-0.575716284868029,2.34956720393581,-2.66472496652498,0.0179361961148067,0.375719408824499,-3.2729436636953
"734","17257651","Gm11716","102640379","predicted gene 11716",0.0282571574406054,4.20110253377947,0.180398667976373,0.859310895750737,0.974645388919937,-6.20300806779104
"735","17257657","Gm11713","102640313","predicted gene 11713",0.181577191300043,5.16259204957967,1.11255378361285,0.283820308480252,0.768001973627858,-5.61063069389136
"736","17257743","Apoh","11818","apolipoprotein H",0.168443967831206,4.55327019760373,1.0302628744224,0.319593643393827,0.789416817612424,-5.69432012412985
"737","17257760","Cep112","76380","centrosomal protein 112",-0.356763854565473,6.19270909692324,-2.57194544762151,0.0215497744806422,0.411161461508049,-3.43983307703818
"738","17257899","1700023C21Rik","73257","RIKEN cDNA 1700023C21 gene",0.125432045530355,4.50813298020425,0.683968336892272,0.504669127725279,0.873217177451148,-5.98342347723506
"739","17257906","Map2k6","26399","mitogen-activated protein kinase kinase 6",0.129510314723902,7.35813441171915,0.917549382854973,0.373711141515666,0.813946092053995,-5.7998950667005
"740","17257962","Sstr2","20606","somatostatin receptor 2",-0.382055561938629,7.76115766766245,-2.98973346487208,0.00935477932389612,0.293876946660673,-2.67551665921341
"741","17258140","Tmem104","320534","transmembrane protein 104",-0.334905806211841,7.53935262115048,-2.46486910515319,0.0265897084446183,0.429990454124859,-3.62986670766526
"742","17258168","Otop3","69602","otopetrin 3",0.00855591043918125,5.03150231841022,0.044940077170154,0.96476180279557,0.993790914812286,-6.21865981800623
"743","17258444","Smim5","66528","small integral membrane protein 5",0.0420084659850728,4.87905517860632,0.243047398914034,0.811338180775315,0.960048793408041,-6.18943261448613
"744","17258563","Galr2","14428","galanin receptor 2",-0.151021934365854,4.60510549123844,-0.815111382250307,0.428059256924794,0.8400822045101,-5.88639152754432
"745","17258569","Gm26730","102636436","predicted gene, 26730",-0.0601630299075593,4.81957113260089,-0.354389159300183,0.728095671716718,0.947147458095121,-6.15550381323701
"746","17258644","BC018473","193217","cDNA sequence BC018473",0.313180966489494,4.37490440407902,2.02461082490846,0.0615306626503715,0.54937436652515,-4.37373615541343
"747","17258761","Gm11729","105827746","predicted gene 11729",0.234931429596372,3.52836423162959,1.38438270455605,0.186963152791531,0.722550997342526,-5.29729164497482
"748","17258765","Gm11732","102637448","predicted gene 11732",0.269369409132436,5.06032444373062,1.72482458072574,0.105581189105136,0.63957219810806,-4.83443487969449
"749","17258771","Gm11733","432615","predicted gene 11733",0.0207964018022269,5.60746129497874,0.137117644652768,0.892804120574504,0.978377444002534,-6.21005055283529
"750","17258834","6030468B19Rik","77727","RIKEN cDNA 6030468B19 gene",0.177595866478696,4.80334019487651,0.999860161778717,0.333604768226069,0.794900573235302,-5.72384475230085
"751","17258876","Tmem235","546519","transmembrane protein 235",0.115434435657155,5.35299276078758,0.740131136114156,0.470914056826521,0.857853918869442,-5.94378995955651
"752","17258935","Enpp7","238011","ectonucleotide pyrophosphatase/phosphodiesterase 7",-0.184439769703495,4.97126408981231,-0.936266406109638,0.364311734098703,0.807890261978868,-5.78310625673025
"753","17258964","Ccdc40","207607","coiled-coil domain containing 40",-0.113878788865985,5.85314290336106,-0.661372047291013,0.518639085841411,0.879489897834975,-5.99854478165709
"754","17259157","Endov","338371","endonuclease V",-0.121050503728613,6.60423793577303,-0.847922507567113,0.410118714035447,0.834050587751592,-5.85968926572504
"755","17259546","Gm11775","105243657","predicted gene 11775",-0.0229246837133097,4.39410755777251,-0.137523339089162,0.892489082037557,0.978334380021681,-6.209993426512
"756","17259693","Ptchd3","74675","patched domain containing 3",-0.207935611507012,4.2399145896624,-1.21761126627917,0.242617527911763,0.755068019664679,-5.49603683408171
"757","17259745","Sfi1","78887","Sfi1 homolog, spindle assembly associated (yeast)",0.174634856011647,4.67519935580926,1.01631751913526,0.325966806010662,0.791751484870191,-5.70795745800519
"758","17259975","Hormad2","75828","HORMA domain containing 2",0.172514671049105,3.85045319438537,0.955731753073086,0.35471109163004,0.805562604228797,-5.76532926469702
"759","17260306","Rps15a-ps6","100042173","ribosomal protein S15A, pseudogene 6",-0.211186803947211,5.55904244991412,-1.05486876372259,0.308569212781999,0.781500770935137,-5.66986920766815
"760","17260396","Snhg15","100041286","small nucleolar RNA host gene 15",0.210156251092157,5.3672250481255,1.4251942132425,0.17505374199059,0.709192337822239,-5.24568224550434
"761","17260443","Wap","22373","whey acidic protein",-0.167334673828308,5.28998174805903,-1.08686108625762,0.29465448625476,0.773932685378948,-5.6373444042244
"762","17260590","Sun3","194974","Sad1 and UNC84 domain containing 3",-0.0262533401814231,2.44377411559762,-0.153005862735544,0.880480773296039,0.977811929453866,-6.20768756854506
"763","17260603","Zpbp","53604","zona pellucida binding protein",-0.122717421722353,4.62231856706342,-0.711593672387918,0.487891556192481,0.865079805078984,-5.96429206490509
"764","17260727","1700046C09Rik","73307","RIKEN cDNA 1700046C09 gene",0.0811226528575113,3.36249538029468,0.450448781546633,0.6589801425359,0.93387548276694,-6.11626891865892
"765","17260740","Ublcp1","79560","ubiquitin-like domain containing CTD phosphatase 1",-0.271044344160751,5.91001398236694,-1.8932593081152,0.0782430671489156,0.588101524705159,-4.58096344611169
"766","17260747","Eldr","72735","Egfr long non-coding downstream RNA",-0.399492407979046,4.1667293407497,-2.47033397822404,0.0263072835519562,0.429990454124859,-3.62024035465625
"767","17260795","Gm12022","102633911","predicted gene 12022",0.231090840251295,2.91670381590327,1.11952272732148,0.280933589258031,0.767666711270941,-5.60329457724099
"768","17260850","Gm12031","105243878","predicted gene 12031",0.107426985004622,4.67130613003365,0.600291765375053,0.557482727158572,0.898591332478476,-6.0370194403091
"769","17260931","Mir1933","100316753","microRNA 1933",-0.0754096819681189,5.3973237996594,-0.34984931119574,0.731429451420243,0.947461371413691,-6.15713090107437
"770","17261107","Rel","19696","reticuloendotheliosis oncogene",-0.438782705830723,6.98287927496829,-3.52435522056298,0.00316482647164249,0.191066383861469,-1.66809291387746
"771","17261161","4930538E20Rik","78200","RIKEN cDNA 4930538E20 gene",-0.0893029553603055,4.64734267867714,-0.500698314389917,0.624020284360949,0.92930482258574,-6.09211983152389
"772","17261177","Gm12665","102636777","predicted gene 12665",0.136137054880274,4.47002543988821,0.766715338350897,0.455427085082996,0.850746576004911,-5.92402115054212
"773","17261272","Rps27a","78294","ribosomal protein S27A",0.127227992410479,5.35208240839891,0.706989856390554,0.490664309493959,0.86648414899361,-5.96752938417637
"774","17261285","Gm12092","102637613","predicted gene 12092",-0.325038373294494,4.56213715503272,-2.04543039098833,0.0592026563901372,0.541500938066125,-4.34018698319566
"775","17261386","4930505A04Rik","75087","RIKEN cDNA 4930505A04 gene",0.146446091355574,4.80813243278532,0.822355975311009,0.424055124022343,0.839242183238445,-5.88057797946095
"776","17261446","D630024D03Rik","414116","RIKEN cDNA D630024D03 gene",-0.30335366606141,4.21929101664984,-1.93388624093457,0.0726811401188778,0.569300797648005,-4.51771266600265
"777","17261517","Efcab9","69306","EF-hand calcium binding domain 9",0.0777890232041294,4.51672378195328,0.486640917472422,0.633711330543276,0.930079302540658,-6.09912434201079
"778","17261944","Pttg1","30939","pituitary tumor-transforming gene 1",0.108911595614889,7.28402402041888,0.6005885512451,0.557290258114273,0.898591332478476,-6.0368410282659
"779","17262127","Dppa1","347708","developmental pluripotency associated 1",0.154848962199487,4.4832616105973,0.94884684744252,0.358086502543533,0.807142797914802,-5.77165378255835
"780","17262136","Gm4926","237749","T-cell immunoglobulin and mucin domain containing 2 pseudogene",0.0820816596343379,4.44370658389831,0.413085074687147,0.685525838965315,0.937185613005299,-6.13261697302018
"781","17262193","Cdk2ap1","13445","CDK2 (cyclin-dependent kinase 2)-associated protein 1",0.0238286388841216,7.81010643540214,0.155779333802689,0.878332771807236,0.977318577232929,-6.20724863496394
"782","17262209","Gm5431","432555","predicted gene 5431",0.235336837581454,3.64010806554768,1.11501624093262,0.282797768379421,0.767666711270941,-5.60804287681575
"783","17262241","9930111J21Rik2","245240","RIKEN cDNA 9930111J21 gene 2",-0.101392605327304,5.35486564097361,-0.466056077423539,0.648028128289432,0.933253970332208,-6.10903303859137
"784","17262355","Mir804","100049547","microRNA 804",0.342671711416179,4.15340131894803,1.55572257743861,0.141104719792195,0.680449532135253,-5.07327308352848
"785","17262404","Zfp879","214779","zinc finger protein 879",0.300557086774687,5.9125591347099,1.81382097688655,0.090233673197757,0.608704439075014,-4.70232208222595
"786","17262464","Platr20","71297","pluripotency associated transcript 20",0.19638300274969,5.07187175837686,1.26053667147069,0.227179858268448,0.748447629585293,-5.44680515883176
"787","17262596","Olfr1372-ps1","257871","olfactory receptor 1372, pseudogene 1",0.0156135521716281,3.21058955555362,0.0762308531792876,0.940266537628187,0.988269618759732,-6.21671380225543
"788","17262616","Gm11186","790909","predicted gene 11186",-0.0769615208625858,5.42593461865913,-0.440230483915393,0.666194808357836,0.93387548276694,-6.12087662017361
